ID,"К-во филиалов, шт","Товарный ассортимент, шт","К-во групп покупаемых товаров, шт","К-во специализаций покупаемых товаров, шт","Кол-во типов покупаемых товаров, шт","Сумма покупок за все время, руб","Общее к-во покупок за все время, шт",К-во дней сотрудничества,К-во дней с последней покупки,Ранг популярности групп товаров,Ранг популярности спец товаров,Ранг популярности типов товаров,"Средняя стоимость товара, руб",Дней взаимодействия в месяц,DBScan,KMeans
1842,1,1.6094379124341003,1,1,4,12.649219334216578,6.828712071641684,707,309,4.0,4.0,51.642857142857146,5.8205072625748935,1.0,1,3
1843,1,1.6094379124341003,1,1,3,13.366159672994232,7.415776975415394,338,3,4.0,4.0,55.72,5.950382697578839,1.0,1,3
1844,1,2.4849066497880004,1,1,4,9.845341356882669,6.222576268071369,147,297,4.0,2.0,51.71428571428572,3.6227650888113003,1.0,1,3
1845,1,1.791759469228055,1,1,5,8.700434325269576,5.337538079701318,1,469,4.0,2.0,52.0,3.362896245568258,1.0,1,3
1846,1,3.6635616461296463,2,4,4,15.383915126462071,8.814924599721019,1641,267,3.783625730994152,2.818713450292398,59.21637426900585,6.568990526741052,2.0,2,5
1847,1,2.8903717578961645,1,1,2,11.685355175034118,5.056245805348308,1,1590,4.0,4.0,53.34285714285714,6.6291093696858105,1.0,1,2
1848,1,4.948759890378168,2,3,24,15.03912713285168,10.841304914954563,1363,514,3.9872,2.421333333333333,49.72213333333333,4.197822217897117,1.0,2,5
1849,1,3.367295829986474,2,3,10,12.122638372160898,6.282266746896006,293,1598,3.855072463768116,4.260869565217392,51.3768115942029,5.840371625264891,1.0,2,0
1850,1,1.0986122886681098,1,1,2,11.396126445011557,5.707110264748875,354,1148,4.0,4.0,47.75,5.689016180262682,1.0,1,2
1851,1,2.4849066497880004,1,2,9,14.241926561960405,8.640118538253535,1609,283,4.0,3.96,48.22,5.6018080237068695,1.0,1,6
1852,1,1.9459101490553132,1,1,5,12.61885495086893,7.228388451573604,359,842,4.0,4.0,51.77777777777778,5.390466499295325,1.0,1,3
1853,1,2.0794415416798357,1,1,6,9.032409163483521,2.772588722239781,1,60,4.0,4.0,45.38461538461539,6.25982044124374,1.0,1,3
1854,1,1.0986122886681098,1,1,3,10.18110489509142,4.406719247264253,142,1660,4.0,4.0,48.0,5.774385647827167,1.0,1,2
1855,1,1.6094379124341003,1,1,5,13.373468168157268,8.141189793457691,199,1701,4.0,4.0,44.66666666666666,5.232278374699576,1.0,1,2
1856,1,5.176149732573829,2,8,23,17.523333848415053,12.158467279210495,1597,277,3.960663938153706,3.969304229195089,49.5918599363347,5.364866569204558,8.0,0,5
1857,1,0.0,1,1,1,12.588750416524048,5.886104031450156,1854,51,4.0,4.0,54.0,6.702646385073893,1.0,1,6
1858,1,2.302585092994046,1,1,1,12.053175279976362,5.662960480135946,47,1746,4.0,4.0,54.0,6.3902147998404155,1.0,1,2
1859,1,0.6931471805599453,1,1,2,7.106507772233838,1.791759469228055,1,1816,4.0,4.0,52.5,5.314748303005783,1.0,1,2
1860,1,0.6931471805599453,2,2,2,12.594127063378544,5.921578419643816,643,1248,3.923076923076923,3.923076923076923,52.38461538461539,6.672548643734729,1.0,2,0
1861,1,1.9459101490553132,1,1,5,11.535154557781157,5.720311776607412,183,191,4.0,4.0,49.458333333333336,5.814842781173746,1.0,1,3
1862,1,0.0,1,1,1,11.002099841204238,0.0,1,1528,3.0,3.0,33.0,11.002099841204238,1.0,4,4
1863,1,2.4849066497880004,2,2,3,10.559023723674297,4.330733340286331,1166,735,3.25,5.5,57.375,6.228290383387966,1.0,2,0
1864,1,0.0,1,1,1,10.568585505872605,0.0,1,584,3.0,4.0,34.0,10.568585505872605,1.0,4,4
1865,1,1.6094379124341003,1,1,5,10.854971667978388,4.90527477843843,1,1529,4.0,4.0,51.0,5.9496968895399585,1.0,1,2
1866,1,0.6931471805599453,1,1,2,8.58482380211382,4.007333185232471,1,1486,4.0,4.0,58.5,4.577490616881349,1.0,1,2
1867,1,1.6094379124341003,1,1,5,9.653924946061844,4.219507705176107,188,1557,4.0,4.0,54.4,5.434417240885737,1.0,1,2
1868,1,2.70805020110221,1,3,7,11.184116351476233,7.716015266642587,290,1414,4.0,2.1666666666666665,54.80555555555556,3.4681010848336458,1.0,1,2
1869,1,1.0986122886681098,1,1,3,9.343618732590807,3.295836866004329,1,1771,4.0,4.0,48.0,6.047781866586477,1.0,1,2
1870,1,0.0,1,1,1,7.630461261783627,0.6931471805599453,1,850,4.0,1.0,54.0,6.937314081223682,1.0,1,4
1871,1,4.23410650459726,2,3,5,12.473721192780905,7.828834527588089,1036,716,3.24,5.48,56.98,4.644886665192816,1.0,2,0
1872,1,2.0794415416798357,1,2,4,12.073606685131114,6.3080984415095305,1050,162,4.0,2.7857142857142856,52.785714285714285,5.765508243621583,1.0,1,6
1873,1,1.0986122886681098,1,1,2,8.283860405713682,3.6109179126442243,1,1864,4.0,4.0,37.6,4.672942493069458,1.0,1,2
1874,1,1.791759469228055,2,2,5,10.403472224964242,4.59511985013459,146,1194,3.909090909090909,4.181818181818182,48.36363636363637,5.808352374829651,1.0,2,2
1875,1,1.6094379124341003,2,2,3,14.43497730650065,8.271036865792954,912,983,3.971428571428572,4.057142857142857,48.22857142857143,6.163940440707696,1.0,2,0
1876,1,2.1972245773362196,1,1,7,11.327953158040314,5.736572297479192,32,1852,4.0,4.0,46.035714285714285,5.591380860561123,2.0,1,2
1877,1,0.0,1,1,1,8.57346009686954,2.995732273553991,1,59,4.0,4.0,61.0,5.577727823315549,1.0,1,3
1878,1,3.58351893845611,1,2,2,11.153774601327521,4.955827057601261,1180,350,3.0,5.979591836734694,61.3469387755102,6.197947543726261,1.0,3,6
1879,1,0.0,1,1,1,11.928197527316991,5.318119993844216,279,1585,4.0,4.0,54.0,6.610077533472775,1.0,1,2
1880,1,3.044522437723423,3,4,9,12.3446026990069,6.675823221634848,1200,534,3.15,2.8,53.5,5.668779477372052,1.0,5,0
1881,1,3.295836866004329,2,3,8,15.181546978098437,9.351405812254786,1691,217,3.951951951951952,3.825825825825826,50.891891891891895,5.830141165843652,1.0,2,6
1882,1,2.6390573296152584,3,4,7,11.99205835788769,5.958424693029782,515,704,3.8285714285714287,3.7714285714285714,54.05714285714286,6.033633664857907,1.0,5,0
1883,1,3.091042453358316,3,5,13,12.743992395941907,7.151485463904735,474,682,3.95,3.6375,53.6625,5.592506932037172,2.0,5,0
1884,1,2.3978952727983707,1,2,8,10.041252720073947,6.1070228877422545,519,1085,4.0,2.782608695652174,53.130434782608695,3.9342298323316927,1.0,1,2
1885,1,0.6931471805599453,1,2,1,9.993085082547388,3.1780538303479458,1,1829,4.0,2.5,54.0,6.815031252199442,1.0,1,2
1886,1,0.0,1,1,1,6.79050210292536,0.6931471805599453,1,717,4.0,4.0,36.5,6.097354922365414,1.0,1,3
1887,1,0.0,1,1,1,9.390472867857,0.0,1,1877,3.0,6.0,62.0,9.390472867857,1.0,3,1
1888,1,0.0,1,1,1,9.542834707228172,0.0,1,1712,3.0,6.0,62.0,9.542834707228172,1.0,3,1
1890,1,3.828641396489095,3,5,17,14.527656174898485,9.194312610898985,1891,3,3.981554677206851,3.739130434782609,47.92490118577075,5.3333435639995,1.0,5,5
1891,1,2.3978952727983707,2,3,7,14.990409870546474,9.37101259736508,165,970,3.823529411764706,4.235294117647059,57.35294117647059,5.619397273181392,1.0,2,0
1892,1,1.9459101490553132,1,3,2,11.423932270932392,4.248495242049359,481,640,4.0,2.0,58.2,7.175437028883033,1.0,1,3
1893,1,3.6375861597263857,3,6,18,13.039710611490312,8.140315540159985,177,1710,3.951456310679612,2.8106796116504853,49.96116504854369,4.899395071330327,2.0,5,0
1894,1,3.6109179126442243,2,3,15,13.430305648920948,9.075779878580487,169,1733,3.977142857142857,2.72,46.04,4.354525770340459,1.0,2,0
1895,1,2.995732273553991,2,3,12,13.604997110039971,8.917578753781104,137,1568,3.989847715736041,2.964467005076142,44.25888324873097,4.687418356258867,2.0,2,0
1896,1,0.0,1,1,1,9.997378543950656,3.6888794541139363,1,765,4.0,4.0,54.0,6.30849908983672,1.0,1,3
1897,1,1.0986122886681098,1,1,1,10.904523762856343,4.7535901911063645,114,1295,4.0,4.0,54.0,6.150933571749978,1.0,1,2
1898,1,3.091042453358316,2,2,2,10.218766795750001,3.7376696182833684,560,1275,2.7096774193548385,4.548387096774194,59.38709677419355,6.481097177466633,1.0,2,0
1899,1,0.0,1,1,1,9.289014759310898,0.0,1,457,3.0,4.0,34.0,9.289014759310898,1.0,4,4
1900,1,1.3862943611198906,1,1,1,9.077371107042566,3.5263605246161616,1,1495,3.0,6.0,62.0,5.5510105824264055,1.0,3,1
1901,1,3.8501476017100584,3,3,7,13.316528422392746,7.496097345175956,1906,2,3.40625,4.822916666666667,53.54166666666666,5.8204310772167895,1.0,5,5
1902,1,1.3862943611198906,1,1,1,10.976782033219948,4.276666119016055,83,72,4.0,4.0,54.0,6.700115914203892,1.0,1,3
1903,1,2.1972245773362196,2,3,6,15.070253393799616,7.210079628170788,1499,119,3.411764705882353,3.647058823529412,40.52941176470589,7.860173765628828,1.0,2,6
1904,1,1.9459101490553132,1,2,7,13.925071529342967,7.897296472595885,18,28,4.0,3.8461538461538463,47.30769230769231,6.027775056747083,1.0,1,3
1905,1,1.6094379124341003,2,2,2,8.83178346900005,2.833213344056216,1,906,2.4,3.0,56.6,5.998570124943833,1.0,2,4
1906,1,2.0794415416798357,1,1,5,13.841881020713082,8.211211361793023,191,724,4.0,4.0,42.67857142857143,5.630669658920058,1.0,1,3
1907,1,3.044522437723423,2,3,8,12.84385927160266,7.317212408359839,1828,79,3.958083832335329,4.059880239520958,51.131736526946106,5.5266468632428225,1.0,2,6
1908,1,0.0,1,1,1,8.517125189104133,0.0,1,1807,2.0,1.0,53.0,8.517125189104133,1.0,6,4
1909,1,5.043425116919247,3,7,15,17.426634462904143,11.655171276508447,1902,3,3.8484848484848486,4.164904862579281,48.12896405919662,5.771463186395695,2.0,5,5
1910,1,3.6888794541139363,2,3,4,11.467806438919535,5.298317366548036,1465,308,2.877551020408163,5.346938775510204,59.63265306122449,6.169489072371499,1.0,2,6
1911,1,3.258096538021482,2,2,8,11.262991098251856,5.60947179518496,859,522,3.5121951219512195,4.975609756097561,55.24390243902439,5.653519303066897,1.0,2,0
1912,1,3.713572066704308,3,4,10,13.801880641230548,7.998671361015776,1382,135,3.872093023255814,4.058139534883721,52.093023255813954,5.803209280214773,1.0,5,5
1913,1,0.0,1,1,1,9.059154625719458,2.772588722239781,25,1883,4.0,4.0,54.0,6.286565903479677,1.0,1,2
1915,1,0.0,1,1,1,5.646612296041165,0.0,1,808,3.0,6.0,62.0,5.646612296041165,1.0,3,1
1916,1,2.6390573296152584,2,2,2,9.790107185893667,3.332204510175204,1008,786,2.571428571428572,3.857142857142857,58.142857142857146,6.457902675718464,1.0,2,0
1917,1,2.833213344056216,2,2,2,10.445243076993398,4.219507705176107,31,1114,2.9411764705882355,5.705882352941177,61.47058823529412,6.225735371817291,1.0,2,1
1918,1,0.0,1,1,1,8.514868491393793,0.0,1,417,3.0,6.0,62.0,8.514868491393793,1.0,3,1
1919,1,0.0,1,1,1,9.334775014343945,0.0,1,315,3.0,4.0,34.0,9.334775014343945,1.0,4,4
1920,1,2.3978952727983707,1,1,7,12.183544839304735,6.672032945461067,1503,283,4.0,4.0,44.0625,5.511511893843667,1.0,1,6
1921,1,2.1972245773362196,1,3,6,10.018233536572051,4.30406509320417,695,1211,4.0,3.44,52.12,5.714168443367882,2.0,1,2
1922,1,0.0,1,1,1,6.606569101829886,0.6931471805599453,1,1557,4.0,4.0,36.5,5.913421921269941,1.0,1,2
1923,1,2.772588722239781,1,1,1,11.355584635355212,3.9318256327243257,1051,848,4.0,2.0,60.0,7.423759002630886,1.0,0,6
1924,1,1.6094379124341003,1,1,1,10.399615695541534,3.044522437723423,1,1703,4.0,2.0,60.0,7.355093257818112,1.0,1,2
1925,1,2.302585092994046,2,2,7,13.726681540976557,8.055475141757274,1779,59,3.966666666666667,4.066666666666666,49.016666666666666,5.671206399219282,1.0,2,6
1926,1,1.791759469228055,1,1,4,9.868186746498436,4.770684624465665,1281,3,4.0,4.0,55.41666666666666,5.097502122032772,1.0,1,6
1927,1,2.1972245773362196,2,2,8,9.575471560880398,4.3694478524670215,134,1302,3.966666666666667,4.066666666666666,38.96666666666667,5.206023708413378,1.0,2,2
1928,1,2.0794415416798357,1,1,5,12.594604491772973,6.100318952020064,1443,270,4.0,4.0,51.723404255319146,6.49428553975291,1.0,1,6
1929,1,2.1972245773362196,1,1,5,12.667300473580156,7.179307969504034,718,1149,4.0,4.0,51.11267605633803,5.4879925040761215,1.0,1,2
1931,1,2.70805020110221,1,2,8,9.932520488378831,4.955827057601261,122,1722,4.0,3.9047619047619047,46.0,4.976693430777571,1.0,1,2
1932,1,1.0986122886681098,2,2,3,8.779612838965441,2.833213344056216,1,1540,3.75,4.5,57.25,5.946399494909226,1.0,2,2
1933,1,3.828641396489095,2,5,12,14.417934605118099,9.060331104649475,968,924,3.796875,4.375,49.390625,5.357603500468624,2.0,2,0
1934,1,2.302585092994046,1,2,7,9.967735719024867,5.950642552587727,1,1884,4.0,2.823529411764706,49.588235294117645,4.0170931664371405,1.0,1,2
1935,1,2.1972245773362196,2,3,5,9.469315823976352,4.343805421853684,442,1263,3.642857142857143,4.571428571428571,52.71428571428572,5.125510402122668,1.0,2,0
1936,1,5.811140992976701,3,8,26,16.522471742302926,10.561266589258283,1901,7,3.5494,3.2006,53.4366,5.961205153044642,10.0,5,5
1937,1,1.9459101490553132,2,4,5,12.621542010430217,1.9459101490553132,210,381,2.7142857142857144,3.0,41.71428571428572,10.675631861374903,1.0,0,4
1938,1,0.6931471805599453,1,1,1,7.660618433368823,1.0986122886681098,597,1137,3.0,6.0,62.0,6.562006144700713,1.0,3,1
1939,1,0.0,1,1,1,10.258383314669157,6.761572768804055,109,1271,4.0,2.0,54.0,3.4968105458651015,1.0,1,2
1940,1,2.3978952727983707,1,1,4,15.963176528454602,10.845933241887135,1897,3,4.0,4.0,57.60493827160494,5.117243286567467,2.0,1,6
1941,1,3.6635616461296463,3,4,10,16.55999597838268,11.098182449881282,1901,1,3.978316326530612,4.008928571428571,49.05994897959184,5.461813528501397,2.0,5,5
1942,1,0.0,1,1,1,9.680344001221918,6.214608098422191,1,1857,4.0,4.0,56.0,3.4657359027997265,1.0,1,2
1943,1,2.4849066497880004,2,2,2,10.261442377078142,4.174387269895637,511,206,2.88,5.4,60.92,6.087055107182505,1.0,2,3
1944,1,3.1354942159291497,2,4,7,14.589693706597439,8.550821372396221,453,1452,3.9518716577540105,3.304812834224599,51.780748663101605,6.038872334201217,1.0,2,0
1945,1,2.302585092994046,1,2,7,14.870567205909252,8.949754525186103,555,665,4.0,3.8105263157894735,42.17894736842105,5.92081268072315,2.0,1,3
1946,1,2.9444389791664403,2,3,7,13.590072188066904,8.261784679514752,951,696,3.7288135593220337,4.491525423728813,55.84745762711864,5.328287508552152,1.0,2,0
1947,1,0.0,1,1,1,13.747523409140127,7.603897968521881,1091,809,4.0,4.0,54.0,6.143625440618246,1.0,1,6
1948,1,0.0,1,1,1,9.512679503021584,0.0,1,1885,3.0,4.0,34.0,9.512679503021584,1.0,4,4
1949,1,1.9459101490553132,1,1,1,9.216118645552324,3.1780538303479458,1,1376,3.0,6.0,62.0,6.038064815204378,1.0,3,1
1950,1,2.70805020110221,1,2,2,14.34000651547792,7.813591552952433,1072,283,4.0,2.774193548387097,53.623655913978496,6.526414962525489,2.0,1,6
1951,1,1.3862943611198906,1,1,2,16.096888130822176,10.350222554842508,1099,680,4.0,4.0,42.00699300699301,5.746665575979668,2.0,1,6
1952,1,1.9459101490553132,1,2,4,13.521765167361208,9.505469645063013,251,11,4.0,2.75,56.625,4.0162955222981935,1.0,1,3
1953,1,3.5553480614894135,2,6,18,14.132258493221752,9.18686701579054,211,1683,3.954545454545455,2.6493506493506493,50.91558441558441,4.945391477431211,2.0,0,0
1954,1,2.995732273553991,1,2,2,13.291999952259605,6.342121418721152,1019,875,3.0,5.739130434782608,58.34782608695652,6.9498785335384525,1.0,0,6
1955,2,1.791759469228055,1,2,4,12.466474678387508,6.343880434126331,1337,568,4.0,3.45,39.9,6.122594244261177,1.0,0,7
1956,1,0.0,1,1,1,10.234889815677452,4.382026634673881,1,1733,4.0,4.0,36.5,5.8528631810035705,1.0,1,2
1957,1,3.6375861597263857,2,2,2,10.251500791985984,3.828641396489095,1,1898,2.6052631578947367,4.026315789473684,58.44736842105263,6.422859395496889,1.0,2,1
1958,1,2.4849066497880004,1,1,5,14.215977991810064,8.845921233304018,1844,63,4.0,4.0,47.17714285714285,5.370056758506044,1.0,1,6
1959,1,2.1972245773362196,1,1,7,11.766367583667217,6.439350371100098,67,1765,4.0,4.0,49.76190476190476,5.327017212567117,1.0,1,2
1960,1,1.6094379124341003,1,1,4,13.584256114616533,7.744136627627991,504,3,4.0,4.0,54.95,5.840119486988542,1.0,1,3
1961,1,0.0,1,1,1,12.206072645530174,1.3862943611198906,1,225,3.0,3.0,33.0,10.819778284410283,1.0,4,4
1962,1,1.791759469228055,2,3,3,13.905033158358023,2.302585092994046,123,1379,2.333333333333333,2.1666666666666665,51.16666666666666,11.602448065363976,1.0,0,4
1963,1,0.6931471805599453,1,1,1,15.038855214463167,8.825265953515752,1235,205,4.0,4.0,54.0,6.213589260947415,2.0,1,6
1964,1,1.0986122886681098,2,3,3,12.09017390846761,4.248495242049359,175,869,3.5,4.25,42.0,7.841678666418251,1.0,2,0
1965,1,4.110873864173311,2,4,10,17.0680242481593,11.054281074590582,1897,2,3.99411231884058,3.426630434782609,47.5018115942029,6.0137431735687175,4.0,2,5
1966,1,0.0,1,1,1,5.738119487060651,0.0,1,1886,3.0,6.0,62.0,5.738119487060651,1.0,3,1
1967,1,0.0,1,1,1,9.062434154846253,0.6931471805599453,1,948,3.0,6.0,62.0,8.369286974286307,1.0,3,1
1968,1,3.713572066704308,2,4,10,15.611593580484444,10.288103485908332,1845,57,3.997001499250375,2.9760119940029983,54.49775112443778,5.323490094576112,1.0,2,5
1969,1,2.772588722239781,1,1,1,9.515958625113475,3.7376696182833684,1,1593,3.0,6.0,62.0,5.778289006830107,1.0,3,1
1970,1,2.3978952727983707,1,1,5,12.705001381128989,6.933423025730715,1044,851,4.0,4.0,45.30769230769231,5.771578355398273,1.0,1,6
1971,1,3.367295829986474,1,3,4,14.102755754999887,7.338238150065589,799,31,4.0,3.1812080536912752,51.14093959731544,6.764517604934297,1.0,1,6
1972,1,5.153291594497779,3,9,20,15.910005159206833,11.534060537500187,1838,64,3.7945264986967855,3.222849695916594,51.10599478714162,4.375944621706647,4.0,5,5
1973,1,1.0986122886681098,1,1,2,15.258090777358202,9.156306483483696,680,30,4.0,4.0,39.90909090909091,6.101784293874505,2.0,1,3
1974,1,3.58351893845611,3,7,8,13.18500882656131,5.802118375377063,670,1012,3.959798994974874,2.100502512562814,58.38190954773869,7.382890451184247,2.0,0,0
1975,1,0.0,1,1,1,14.183165714127439,1.791759469228055,1,1193,3.0,3.0,33.0,12.391406244899382,1.0,4,4
1976,1,3.6109179126442243,2,3,4,13.651315612972159,7.5883236773352225,1870,37,3.330188679245283,4.867924528301887,52.0566037735849,6.062991935636936,1.0,2,6
1977,1,2.6390573296152584,2,2,2,12.650049978693701,4.672828834461906,234,177,2.75,4.75,59.75,7.977221144231795,1.0,2,3
1978,1,5.3612921657094255,3,8,20,17.384599753296644,11.316399501560289,1895,0,3.601063829787234,4.085106382978723,56.32978723404256,6.068200251736357,2.0,5,5
1979,1,2.833213344056216,1,3,7,14.863718781324843,9.339261152043022,1289,611,4.0,3.9726027397260273,49.76712328767123,5.52445762928182,2.0,1,6
1980,1,5.5254529391317835,3,8,16,17.25478707642931,11.524518011006036,1905,3,3.860059760956175,3.9477091633466137,50.81573705179283,5.730269065423272,5.0,5,5
1981,1,2.302585092994046,1,2,2,15.496668330137364,9.050171619823361,1888,10,4.0,3.8084291187739465,54.57471264367816,6.446496710314004,1.0,1,6
1982,1,1.0986122886681098,1,1,3,13.16168260493568,7.362010551259734,468,1431,4.0,4.0,45.16666666666666,5.799672053675945,1.0,1,2
1983,1,0.0,1,1,1,12.967592658726039,7.213768308118642,573,1332,4.0,4.0,36.5,5.753824350607396,1.0,1,2
1984,1,2.1972245773362196,1,2,7,12.806883158513198,7.734996194022781,357,1401,4.0,3.4871794871794872,53.56410256410256,5.071886964490416,1.0,1,2
1985,1,0.0,1,1,1,10.00242750039103,3.871201010907891,1,1756,4.0,4.0,36.5,6.131226489483141,1.0,1,2
1986,1,2.5649493574615367,1,1,7,15.557157319848093,9.348535870727583,683,4,4.0,4.0,48.70992366412214,6.2086214491205105,2.0,1,6
1987,1,1.9459101490553132,1,1,6,10.66800890037963,5.14166355650266,14,1894,4.0,4.0,48.4,5.526345343876971,2.0,1,2
1988,1,0.0,1,1,1,9.166074955678168,0.0,1,1869,3.0,6.0,62.0,9.166074955678168,1.0,3,1
1989,1,2.302585092994046,1,1,3,14.664780244452556,10.306650011581617,1894,11,4.0,4.0,58.50359712230216,4.35813023287094,1.0,1,6
1990,1,2.4849066497880004,1,1,1,14.876227869768938,8.770283819098399,1743,157,4.0,4.0,54.0,6.105944050670539,1.0,1,6
1991,1,2.4849066497880004,1,1,6,14.745703871535968,9.553504453886967,1758,59,4.0,4.0,44.270833333333336,5.192199417649,1.0,1,6
1992,1,4.060443010546419,3,5,11,16.626689355244032,11.961788447170468,1284,623,3.977380952380953,3.934523809523809,51.92738095238095,4.664900908073564,4.0,5,5
1993,1,3.295836866004329,3,4,11,12.502766762247251,7.013915474810528,170,1736,3.9201680672268906,3.777310924369748,48.46638655462185,5.488851287436724,4.0,5,0
1994,1,3.295836866004329,2,4,15,13.80477758512675,9.465060106725137,171,1736,3.997716894977169,2.8127853881278537,50.18264840182648,4.339717478401615,4.0,2,0
1995,1,3.332204510175204,1,2,2,14.446268468757033,6.028278520230698,248,1248,3.0,5.911111111111111,59.73333333333333,8.417989948526335,1.0,0,1
1996,1,1.3862943611198906,2,3,3,12.87275803066832,4.51085950651685,533,1366,3.8,2.6,54.8,8.36189852415147,1.0,2,0
1997,1,1.0986122886681098,1,2,2,11.911581443482714,4.343805421853684,6,1683,3.0,5.0,48.0,7.56777602162903,2.0,3,2
1998,1,3.58351893845611,2,4,7,14.847815861350158,7.328437352895162,1748,10,3.974226804123712,2.054982817869416,54.718213058419245,7.519378508454996,2.0,2,5
1999,1,1.3862943611198906,1,1,2,13.304608764630789,7.593877844605118,1352,358,4.0,4.0,50.52941176470589,5.7107309200256715,1.0,1,6
2000,1,1.3862943611198906,1,1,1,8.5956346177228,2.0794415416798357,1,1617,4.0,4.0,54.0,6.516193076042964,1.0,1,2
2001,1,1.0986122886681098,1,1,1,11.385803658419759,6.620073206530356,1,1894,4.0,4.0,61.0,4.765730451889402,1.0,1,2
2002,1,1.0986122886681098,1,1,1,11.769463559453026,5.170483995038151,184,91,4.0,4.0,54.0,6.598979564414874,1.0,1,3
2003,1,4.51085950651685,2,7,16,16.739211996159963,11.591616490301877,1905,2,3.944561403508772,3.8975438596491223,49.870877192982455,5.147595505858084,4.0,2,5
2004,1,0.0,1,1,1,9.895299118630561,4.499809670330265,100,653,4.0,4.0,61.0,5.395489448300296,1.0,1,3
2005,1,0.6931471805599453,1,2,2,11.278821820664614,6.246106765481563,242,14,4.0,2.8,58.4,5.032715055183052,1.0,1,3
2006,1,2.0794415416798357,1,1,1,9.341377406273939,4.51085950651685,1,259,3.0,6.0,62.0,4.830517899757088,1.0,3,1
2007,1,0.6931471805599453,1,1,2,11.122472114482502,6.745236349484363,240,1583,4.0,4.0,52.0,4.37723576499814,1.0,1,2
2008,2,4.007333185232471,2,4,12,17.625262109223122,12.004672239449532,1151,22,3.999424956871765,3.74468085106383,49.159286946520986,5.620589869773589,4.0,0,7
2009,1,3.258096538021482,2,4,6,13.692655964923867,6.274762021241939,833,71,3.9805825242718447,2.388349514563106,56.300970873786405,7.4178939436819284,1.0,2,6
2010,1,0.0,1,1,1,8.263190868266031,1.6094379124341003,1,1890,3.0,6.0,62.0,6.653752955831932,1.0,3,1
2011,1,3.828641396489095,2,4,8,14.77044447856427,8.217708406845306,1862,3,3.998360655737705,3.4327868852459016,52.65081967213115,6.552736071718965,2.0,2,5
2012,1,2.3978952727983707,1,1,2,15.826633325009958,9.579418082631959,989,616,4.0,4.0,52.7,6.247215242377999,2.0,1,6
2013,1,1.6094379124341003,1,1,2,13.814940215349841,8.52456594574565,625,1198,4.0,4.0,58.0625,5.290374269604191,1.0,1,2
2014,1,1.791759469228055,1,1,2,14.564175668060855,8.247482004285693,589,11,4.0,4.0,50.5,6.316693663775163,1.0,1,3
2015,1,3.295836866004329,3,3,3,10.08228499024391,4.394449154672439,1395,478,2.9,5.15,60.25,5.687835835571471,1.0,5,0
2016,1,0.0,1,1,1,7.313060374288936,0.0,1,121,2.0,1.0,53.0,7.313060374288936,1.0,6,4
2017,1,3.970291913552122,2,2,8,13.254555786490364,7.848231177644647,1857,44,3.728682170542636,4.542635658914729,52.04651162790697,5.4063246088457175,1.0,2,6
2018,1,2.1972245773362196,2,2,2,9.250581717952695,2.833213344056216,446,266,2.4,3.0,56.6,6.417368373896479,1.0,2,4
2019,1,1.6094379124341003,1,1,2,11.4390200107699,6.016157159698354,219,161,4.0,4.0,60.16666666666666,5.422862851071547,1.0,1,3
2020,1,0.0,1,1,1,9.862462412383197,4.499809670330265,1,288,4.0,4.0,61.0,5.362652742052931,1.0,1,3
2021,1,0.0,1,1,1,9.713276958961908,4.499809670330265,1,680,4.0,4.0,61.0,5.2134672886316435,1.0,1,3
2022,2,3.044522437723423,3,3,5,11.389577699886903,6.333279628139691,905,1002,3.21875,3.375,56.03125,5.0562980717472135,1.0,0,7
2023,1,1.791759469228055,1,1,5,10.858798977560898,5.327876168789581,19,336,4.0,4.0,43.0625,5.530922808771316,2.0,1,3
2024,1,0.0,1,1,1,11.512925464970229,0.0,1,513,3.0,6.0,62.0,11.512925464970229,1.0,3,1
2025,1,0.0,1,1,1,11.512925464970229,0.0,1,837,3.0,6.0,62.0,11.512925464970229,1.0,3,1
2026,1,0.6931471805599453,2,2,2,11.304303463716705,2.302585092994046,1,555,2.5,1.5,36.5,9.001718370722658,1.0,0,4
2028,1,1.3862943611198906,1,1,2,12.740447545599801,8.348774539791274,432,136,4.0,4.0,56.5,4.391673005808527,1.0,1,3
2029,1,0.0,1,1,1,11.01207343911346,5.926926025970411,1,469,4.0,4.0,61.0,5.085147413143048,1.0,1,3
2030,1,5.236441962829949,2,8,24,17.184526189623018,11.886308055611538,1878,21,3.9739910313901343,3.570403587443946,48.25560538116592,5.298218134011478,3.0,0,5
2031,1,2.833213344056216,2,2,2,10.709063013159913,4.5217885770490405,20,1852,3.0588235294117645,5.882352941176471,61.94117647058823,6.187274436110872,1.0,2,1
2032,1,0.0,1,1,1,10.126791091051704,5.298317366548036,1,1877,4.0,4.0,61.0,4.828473724503667,1.0,1,2
2033,1,1.6094379124341003,1,1,5,10.033856825927135,4.584967478670572,1,1439,4.0,4.0,50.0,5.4488893472565625,1.0,1,2
2034,1,0.6931471805599453,1,1,2,11.700217979389784,5.991464547107982,1,353,4.0,4.0,44.0,5.708753432281801,1.0,1,3
2035,1,2.302585092994046,2,2,6,13.386180432214546,8.684401110400144,236,1418,3.733333333333333,4.533333333333333,53.13333333333333,4.701779321814404,1.0,2,0
2036,1,3.1780538303479458,2,3,9,12.559442102360851,6.811244378601294,1198,11,3.912621359223301,4.165048543689321,49.15533980582524,5.748197723759558,2.0,2,6
