ID,component_1,component_2
2083,-17.193686,8.963381
2084,6.911739,26.646498
2085,-19.847094,14.8167095
2086,-37.841225,0.44004378
2087,-31.073877,-23.13559
2088,8.22586,3.883295
2089,-3.8386397,-22.056026
2090,27.679274,38.471012
2091,37.95829,0.59778935
2092,11.079843,15.816151
2093,-14.530765,1.24967
2094,40.30106,-2.9999988
2095,-27.071535,-20.4309
2096,6.022947,27.618265
2097,-13.472456,30.147055
2098,28.121916,7.6260056
2100,-10.613213,26.257608
2101,-19.599163,10.8810625
2103,-21.819904,-13.544595
2104,14.277641,14.912375
2105,20.697622,44.25726
2106,-8.972603,-3.6351228
2107,-32.32188,8.183504
2108,34.422237,0.28327283
2109,40.416176,-4.647728
2110,44.443886,-6.67351
2111,-24.40757,-18.98382
2112,11.780159,-7.222148
2113,8.693734,-7.8129754
2114,-15.632538,-3.8926718
2115,3.3827,-4.1709094
2116,26.4032,-0.6301781
2117,-17.912369,-1.3566266
2118,-14.623888,8.297868
2119,-31.875118,-7.2562847
2120,20.90744,-9.121549
2121,-36.117584,5.2347803
2122,20.001163,43.486664
2123,15.917336,13.417219
2124,26.038748,39.795593
2125,-28.701601,10.184834
2126,22.75183,-10.802614
2127,36.566326,3.2627761
2128,25.177723,-13.09468
2129,28.882807,10.325039
2130,1.9369944,-29.252735
2131,32.298317,4.309968
2132,10.363523,21.564432
2133,9.158378,28.004717
2134,-22.150768,13.053811
2135,8.733367,17.002094
2136,-2.1044204,-24.642519
2137,-22.29828,-18.897312
2138,-15.448071,26.85129
2139,-25.620552,-23.467703
2140,12.0080805,-6.7468157
2141,8.5914345,8.352733
2142,12.102375,-7.7149143
2143,25.032557,35.54662
2145,20.802143,-10.547495
2146,21.053755,-3.2274733
2147,20.021034,-30.999222
2148,-10.057943,8.409851
2149,-32.2655,-22.663536
2150,6.2056437,27.292608
2151,37.082966,2.1864192
2152,9.642493,-9.264527
2153,-32.161762,-5.2818604
2154,-21.919497,-27.24867
2155,-8.158847,-22.761097
2156,41.402664,-4.181513
2157,18.700071,3.4576087
2158,1.0440906,-24.720024
2159,-15.397549,7.0283084
2160,-21.821468,10.934703
2161,-22.873398,8.624847
2162,-9.730766,-20.466722
2163,-0.3998041,-27.7567
2164,-15.985808,-23.821167
2165,-29.003084,6.008291
2166,19.732012,-11.0736475
2167,27.741756,10.596789
2168,39.459805,-8.668382
2169,26.386759,42.22293
2170,-36.517265,8.610076
2171,21.960608,36.083157
2172,19.807514,-9.147383
2173,41.003746,-6.270604
2174,15.198054,25.020565
2175,-37.98417,-14.329132
2176,31.507309,5.8092337
2177,22.138872,-32.76346
2178,12.497405,0.04068384
2179,-31.85202,7.802233
2180,28.500072,40.78052
2181,-11.507074,-19.020893
2182,29.711145,5.2895885
2183,-2.0878303,-23.683945
2184,23.065231,-13.617163
2185,-21.004469,-7.723089
2187,-10.94896,-0.40779036
2188,11.3642645,4.294365
2189,9.29162,20.471651
2190,-21.289383,-25.260643
2191,-9.102332,-14.87062
2192,20.192667,40.4693
2193,-13.867419,27.47078
2194,26.016466,-10.845015
2195,-9.649897,7.45748
2196,-22.760517,14.7954035
2197,19.924429,-30.255335
2198,23.63066,-30.621927
2199,-19.489342,4.9736934
2200,-17.32881,-16.055708
2201,-33.96642,-20.051228
2202,22.44833,44.86566
2203,-30.952782,-19.148445
2204,12.071622,4.6527767
2205,14.4135895,22.140717
2206,10.445391,-5.3933096
2207,24.390059,-4.3700433
2208,10.018718,-7.141443
2209,-21.753614,-22.444391
2210,20.440474,41.060947
2211,-11.50006,-11.679396
2212,-21.775434,8.822389
2213,-13.726729,-20.61913
2214,20.70769,38.95785
2215,13.776627,15.893069
2216,-35.159267,-12.418453
2217,36.577892,-7.4738708
2218,21.381504,36.977463
2219,-31.913166,-7.585644
2220,12.818098,7.575537
2221,-21.65169,15.285217
2222,-32.143513,-23.058992
2223,21.977194,-32.474697
2224,-5.555489,-25.656685
2225,41.691914,-4.4728227
2226,20.652168,-11.882738
2227,10.768967,19.508633
2228,-11.6707115,7.786907
2229,-32.312748,8.511046
2230,-13.747424,30.139053
2231,-33.762367,8.551339
2232,-23.554922,-20.830164
2233,28.318333,10.103013
2234,11.736034,20.2394
2235,9.556107,28.564426
2237,39.316563,0.42321727
2238,-31.819107,-8.709001
2239,41.262867,0.20108443
2240,20.24447,-32.107502
2241,21.231306,35.90962
2242,24.22354,-17.170189
2243,14.205185,0.2986219
2244,23.34597,-14.097675
2245,-15.373507,-0.8820172
2246,36.30222,-1.6221555
2247,-31.91194,-7.630273
2248,-14.45061,-14.164176
2249,5.8145595,26.851566
2250,-24.062532,2.5050247
2251,22.37367,40.13262
2252,-17.40521,-22.360678
2253,9.199651,3.3397095
2254,7.099801,28.744133
2255,-27.263844,-20.57779
2256,43.913986,-9.938452
2257,-15.694355,-19.585752
2258,41.134857,-9.393849
2259,32.18131,-3.3569853
2260,43.187195,-6.4170866
2261,-35.460583,-18.11109
2262,-9.308137,-13.35746
2263,-12.452999,-22.215305
2264,-24.211773,-19.713472
2265,-24.823082,-15.7182255
2266,32.012783,4.21184
2267,8.70804,-4.927283
2268,-38.095497,2.7220767
2269,-20.849392,-21.504404
2270,38.574295,0.39718553
2271,20.048567,-31.799149
2272,29.280651,-10.7738905
2273,10.178564,-11.900635
2274,-26.604523,-18.369822
2275,-4.854293,-23.9971
2276,-23.81262,11.678568
2277,5.863769,26.077059
2278,-20.419422,11.424359
2279,-22.061441,12.829675
2280,8.884009,-6.9200726
2281,-11.522459,-8.250789
2283,3.2898564,-26.748724
2284,36.251595,2.9454875
2286,-11.008052,26.61585
2287,22.4773,44.755497
2288,-35.656517,5.1057177
2289,10.098651,20.101246
2290,8.306471,21.278696
2291,20.777884,42.343014
2292,-31.461435,-15.236387
2293,24.37085,6.298283
2294,-31.554338,-8.077317
2295,-32.5519,-25.475637
2296,-32.466778,6.7311215
2297,25.582859,41.168022
2298,25.331337,13.283469
2299,-27.971481,9.187532
2300,-28.561108,4.472069
2301,-14.108909,29.779728
2302,-33.067966,5.067433
2303,-21.33866,-15.345035
2304,20.719313,40.824398
2305,0.5970971,-25.358294
2306,0.56353384,-24.60102
2307,-35.194492,-16.326916
2308,-19.742973,-19.334158
2309,13.228564,6.645972
2310,-36.356163,-13.435666
2311,-15.699802,8.544021
2312,22.515196,-13.643084
2313,-23.987434,-16.947329
2314,-29.557379,-22.1889
2315,10.104215,28.029057
2316,-32.781315,7.985476
2317,8.382473,21.255749
2318,20.7108,-3.078275
2319,-34.87557,-13.556289
2320,-16.624165,-15.375803
2321,-38.79367,1.7224356
2322,24.941591,-13.845748
2323,26.374763,12.472238
2324,16.039114,2.9359288
2325,8.266703,22.557724
2326,-26.701515,-17.84047
2327,22.195429,38.66851
2328,12.299637,2.7352304
2329,-36.32048,-14.980122
2330,12.38911,7.77401
2331,-23.13594,-6.881322
2332,9.394268,9.405959
2333,7.4276013,13.688727
2334,44.044315,-8.914375
2335,-8.658717,-14.484713
2336,-20.378082,-22.798134
2337,-0.09945993,-23.008533
2338,-26.469486,-17.52704
2339,-31.563772,-8.596251
2340,-16.026762,28.675415
2341,-10.28274,9.196968
2342,-21.216536,-8.579225
2343,-12.091514,-0.46547952
2344,19.483366,40.97814
2345,4.841656,-5.206587
2346,8.656434,27.981657
2347,35.7823,-2.4042535
2348,13.044184,11.127646
2349,27.349842,-13.472574
2350,10.58613,25.19931
2351,-0.514621,-12.745362
2352,-35.52321,-19.581137
2353,-27.412514,-19.216547
2354,12.351422,4.0689607
2355,9.929783,1.9346633
2356,-13.431173,-1.7321125
2357,-9.418992,7.028334
2358,-10.78571,4.552684
2359,22.873905,43.906433
2360,16.834232,-15.068231
2361,-6.019781,-27.3647
2362,-13.514796,-24.468985
2363,-33.857864,-18.57786
2364,9.024423,6.91874
2365,-26.52437,2.7850165
2366,-21.811224,-24.188206
2367,21.116013,-3.4530609
2368,-30.744434,-1.861554
2369,5.245614,27.32804
2370,14.020314,0.17695431
2371,14.451162,-4.607444
2373,9.116842,23.122763
2374,-11.354832,-0.8587882
2375,38.805595,-3.537783
2376,-37.006393,6.7938504
2377,10.649053,4.50573
2378,23.193281,42.207832
2379,27.977306,-13.486128
2380,-16.319885,3.686446
2381,-38.07926,3.556453
2382,12.325886,-8.872851
2383,-18.03862,-12.354016
2384,-21.286922,-24.79931
2385,-5.938088,-25.406153
2386,-24.638918,7.30526
2387,-10.517923,-13.396165
2389,39.354347,-1.4950074
2390,26.967657,35.09022
2391,22.519833,44.09664
2392,45.2296,-10.240183
2393,44.66008,-10.351498
2394,-33.16474,2.7716057
2395,-11.392224,-23.602865
2396,-18.085228,-23.381392
2398,21.760117,42.10517
2399,27.320831,11.054857
2400,21.149324,-5.6485324
2401,43.588905,-7.5965466
2402,-25.047049,2.7514133
2403,-27.11374,10.620306
2404,-25.49502,12.281032
2405,19.739103,-30.430885
2406,-1.6211071,-21.361353
2407,9.463169,7.263952
2408,-15.553999,-1.9933368
2409,3.5176337,15.246184
2410,14.929302,-0.49675468
2411,-30.669674,-8.615419
2412,10.293715,12.433543
2413,-8.103987,-16.164162
2414,-17.895342,13.625881
2415,23.649723,43.201756
2416,-17.06243,-3.8221722
2417,-22.906458,11.954447
2418,-38.398422,2.0731168
2419,-23.941557,-17.170292
2420,20.591639,41.27598
2421,-29.816275,7.1474752
2422,4.339162,-6.276126
2423,-33.19666,6.135636
2424,-2.5967548,-24.869236
2425,8.9187,1.1264796
2426,-25.513107,-13.366473
2427,36.81967,-2.5351253
2429,19.188833,-14.492966
2430,-0.014094198,-24.295477
2431,-11.045928,28.358122
2432,-23.733135,-17.521317
2433,-20.24567,-15.511109
2434,-35.995224,7.313232
2435,-19.539364,-5.152451
2436,-18.15849,5.401784
2437,-22.284895,13.256245
2438,-29.241892,-25.127789
2439,11.313186,-5.7693133
2440,-24.666174,-20.951666
2441,-19.060146,-6.686858
2442,5.5251255,-4.189126
2443,-35.660538,-22.155882
2444,-28.392464,-22.926107
2445,16.144894,-1.9807914
2446,-30.269882,-1.597861
2447,-21.451122,-7.0998726
2448,-9.549925,-23.05769
2449,-38.814587,1.6138835
2450,26.647514,9.829095
2451,-27.29461,-15.479391
2452,-21.558907,12.919371
2453,-17.619032,-24.926357
2454,18.294033,5.643992
2455,6.698101,10.302562
2456,-30.153519,-24.531147
2457,15.41833,-0.11398168
2458,30.056768,5.036063
2459,-28.342714,-2.060508
2460,27.551212,38.19975
2461,24.624369,41.746826
2462,-17.058784,7.7395544
2463,12.81326,15.811814
2464,-2.8143907,-21.543175
2465,9.541834,11.726943
2466,6.476749,10.460548
2467,18.651794,-11.797862
2468,-17.661272,-27.557688
2469,-28.335485,-17.30738
2470,26.30901,-11.267735
2471,-37.678745,5.3330936
2472,-22.3808,10.58398
2474,13.577354,0.4022989
2475,37.913757,-2.0921805
2476,13.436439,22.89227
2477,-28.277885,-18.322945
2478,9.533689,22.27495
2479,-4.1674304,-24.836287
2480,24.570211,44.603348
2481,21.105602,38.649223
2482,21.051926,-30.735561
2483,20.878757,-2.6745036
2484,25.823698,1.9588966
2485,-15.10964,-20.718431
2486,32.86404,3.0843503
2487,-31.859205,-8.56459
2488,10.2651615,10.554961
2489,-25.243767,-12.64063
2490,10.767791,10.277125
2491,-31.856579,-21.526085
2492,-4.798923,-9.641546
2493,-31.230509,-15.057648
2494,43.3436,-7.1316705
2495,-36.671604,-17.574085
2496,13.334248,-8.103574
2497,-24.997936,-12.821053
2498,-8.694248,-16.379507
2499,9.870888,-7.00981
2500,25.823685,38.39201
2501,-1.2710797,-24.43374
2503,-9.004365,-27.178497
2504,-24.528967,-8.328808
2505,6.880404,10.292143
2506,-17.213783,0.4606333
2507,-31.476244,-16.336422
2508,27.04774,36.753162
2509,12.13118,8.88838
2511,28.647667,-11.051736
2512,6.615605,17.220922
2513,22.857126,40.89118
2514,-19.942633,11.57941
2515,-34.360123,-16.480844
2516,-25.65345,-18.652105
2517,41.092346,-5.386919
2518,-21.35444,-10.146914
2519,-23.827213,14.5196905
2520,11.46503,21.746101
2521,21.811537,43.11281
2522,-10.647237,-19.79371
2523,-27.571497,-4.2968817
2524,-26.89498,-20.9988
2525,-18.69557,9.875241
2526,12.339777,24.702166
2527,20.289633,-32.627808
2528,8.946758,0.8020735
2529,11.987282,4.282665
2530,25.761906,42.024185
2531,9.512809,19.587662
2532,15.356024,22.9566
2533,8.248066,11.519703
2534,15.803859,12.509543
2535,-15.532038,-0.16146496
2536,-8.367563,-14.312284
2537,-31.006342,-24.52914
2538,-35.878094,4.6162558
2539,24.78167,40.601276
2540,-27.927366,10.9324665
2541,46.679607,-8.807402
2542,22.356487,-32.271347
2543,-4.252678,-18.046139
2544,25.519163,43.490147
2545,9.313017,4.3170366
2546,-14.934758,1.7269288
2547,18.744715,39.19273
2548,19.822546,-31.684488
2549,8.276923,9.096106
2550,-32.513546,-2.3576283
2551,35.494488,-3.0693371
2552,-21.598175,-6.700338
2554,21.097294,-2.60641
2555,2.4207072,-27.000498
2556,-29.847395,-18.269506
2557,-23.320797,4.605196
2558,2.4280512,-26.68818
2559,25.203043,-13.827568
2560,36.883976,-2.090761
2561,-22.428785,11.566553
2563,-17.704552,5.6373672
2564,20.58572,-6.252762
2565,11.389006,6.828065
2566,13.184958,16.274427
2567,-36.364803,5.747349
2568,-24.570997,12.80779
2569,39.08564,-8.50253
2570,29.82362,36.75115
2571,38.874706,-4.049041
2572,-25.192863,12.14044
2573,-9.313177,-13.60667
2574,-8.381638,-23.35454
2575,42.544975,-5.548917
2576,-14.058869,-3.1952932
2577,22.71025,44.99074
2578,-32.7098,-18.179588
2580,38.602036,0.72383136
2581,10.4000435,28.113026
2582,3.8999724,-23.517368
2584,-34.039215,6.067737
2585,-2.5152354,-22.220701
2586,21.309744,-11.876498
2587,-16.171412,0.6418711
2588,24.437925,-4.7448545
2589,20.26616,-31.497688
2590,18.216482,-4.942034
2591,37.594437,-2.8077106
2592,-12.318236,-23.216747
2594,-17.649439,13.584814
2595,36.599197,-3.5706325
2596,3.3329186,-27.00963
2597,4.7565002,-22.198069
2598,27.948406,35.191612
2599,-12.57948,-13.126635
2600,1.4239377,-27.206436
2602,14.375144,25.5583
2603,-21.410099,8.279174
2604,-13.680505,3.4067292
2605,1.4515636,-26.243692
2606,-28.094944,11.427127
2607,-36.1845,-13.237058
2608,-8.9472065,-12.501862
2609,-28.732462,-5.123934
2610,8.976769,10.714722
2611,-31.151403,-19.488258
2612,21.31708,10.224537
2613,37.912376,-4.1292315
2614,22.98304,39.777508
2615,7.9333897,-5.316673
2616,19.381945,-16.37009
2617,21.462954,-12.460828
2618,11.26452,4.369707
2619,17.07015,2.346383
2620,40.004585,-1.3949301
2621,19.25952,41.100033
2622,24.78449,43.28275
2623,-24.427397,17.988653
2624,-13.298979,28.744263
2625,27.575474,37.187054
2626,-38.102493,5.189443
2627,-12.504822,-2.0897944
2628,24.483387,41.980484
2629,-4.2926335,-27.271753
2630,-32.738544,-22.594713
2631,-32.715714,5.9122696
2632,9.817119,0.5697764
2633,-38.318237,3.7086537
2634,25.714237,37.465
2635,25.5081,12.8054905
2636,31.40741,-0.2689826
2637,38.5245,-3.956443
2638,-22.133678,5.042832
2639,-10.799046,29.136753
2640,-35.363495,2.190003
2641,32.61899,3.5700822
2642,25.390762,40.810795
2643,11.315502,23.829145
2644,8.021799,20.371769
2645,22.757812,-9.889885
2646,0.96422195,-21.442781
2647,22.708244,44.26896
2648,-20.254347,-24.917786
2649,40.283195,-7.9665217
2650,2.2861235,-24.055443
2651,-31.331257,-17.975973
2652,30.14344,0.9485436
2653,29.176031,11.743613
2654,-33.6774,6.8986893
2655,-28.138908,11.49757
2656,11.702403,8.037194
2657,12.400315,18.761927
2659,-23.674953,12.897954
2660,-25.62146,16.427927
2661,22.202997,9.94183
2662,30.666094,7.0298686
2663,35.1435,-1.4742614
2664,9.263597,-8.159922
2665,-36.71536,9.12041
2666,-13.393955,-27.513548
2667,30.037163,6.224224
2668,2.7227178,-25.210415
2669,-23.24683,-17.309221
2670,-14.866359,-21.636908
2671,38.362087,-0.1096066
2672,14.52216,-13.397179
2673,-25.97851,-20.938877
2674,20.877836,-11.302475
2675,-12.797865,-21.335152
2676,-18.319735,2.2731383
2678,-37.22468,7.754957
2679,-10.020038,29.220022
2680,-23.634714,17.111462
2681,19.26422,-6.477701
2682,-3.2210662,-18.940813
2683,-27.691166,10.430911
2684,-17.123,-11.190002
2685,5.9925427,27.468931
2686,19.47786,-11.215584
2687,-32.641083,2.8100204
2688,-21.125044,14.287807
2689,15.389993,-2.6651666
2690,-17.244904,-12.040641
2691,-11.726633,2.938237
2692,21.78801,-16.358387
2693,28.64687,7.9813824
2694,29.507286,-10.770522
2695,-28.660927,9.0035
2696,9.769227,20.164225
2697,21.977398,41.18907
2698,-23.316576,-10.423225
2699,-13.847368,-17.944454
2700,-21.817091,-7.0662746
2701,-5.7113223,-25.39055
2702,9.055284,4.946486
2703,-7.598253,-19.80931
2704,-38.238316,-13.795675
2705,-7.19937,-12.035095
2706,-12.525133,-0.9054677
2707,35.661278,-3.172523
2708,4.831847,-6.747546
2709,-15.025347,-20.37687
2710,24.25271,7.5585046
2711,9.103373,13.91737
2712,4.6569,-22.357073
2713,45.527485,-9.548102
2714,4.4249783,-24.072365
2716,-23.585941,-22.124992
2717,9.146628,28.393206
2718,-15.926186,-26.354002
2719,-31.605263,8.460673
2720,-35.43946,10.762399
2721,-22.042189,-25.738558
2722,-2.7864377,-27.37378
2723,2.9855373,-4.456178
2724,-30.538315,5.9113383
2725,26.069807,-11.793162
2726,19.047466,4.124005
2727,-31.850893,3.639833
2728,12.124029,17.76877
2729,28.765059,37.59088
2730,-33.823185,11.233733
2731,17.69267,-0.971869
2732,21.436045,37.387714
2733,-14.610704,-22.362171
2734,-9.388649,-2.903349
2735,-15.042505,28.299747
2736,29.647875,11.716341
2737,-10.643971,-14.913549
2738,-34.502914,-17.609793
2739,43.750572,-11.76776
2740,42.95483,-11.188669
2741,8.832697,27.87812
2742,-18.18462,0.4628087
2743,33.36173,-4.40488
2744,1.9869312,-29.376827
2745,-14.904302,0.15235779
2746,3.2265499,-23.675024
2747,-33.49453,-18.097702
2748,23.855238,-11.277211
2749,24.079687,8.43901
2750,14.461288,4.801628
2751,26.126722,-14.161865
2752,25.510124,13.166916
2753,43.46595,-4.199104
2754,29.32692,-13.818562
2755,27.017214,9.484096
2756,26.539703,9.437468
2757,44.32213,-6.456811
2758,-28.190393,11.682772
2759,20.383636,43.990032
2760,40.704502,-7.115927
2761,-20.654602,-22.798334
2762,3.582904,-27.242815
2763,-27.580103,6.4922285
2764,24.341843,-30.689934
2765,41.952663,-0.320008
2766,41.29812,-7.107929
2767,20.995367,-31.11373
2768,7.0059743,14.0171995
2769,21.285896,43.787975
2770,-37.493618,1.1489633
2771,-15.07901,9.068796
2772,25.463676,41.38808
2774,10.027256,-7.194372
2775,13.510125,-8.856889
2776,23.216352,-31.356546
2777,-7.577601,28.514565
2778,19.230486,41.14565
2779,43.290577,-5.5941496
2780,10.671672,-9.479759
2781,-20.053747,-23.494783
2782,24.28548,11.379881
2783,-28.577394,-1.3218356
2784,22.126005,12.3593445
2785,-17.149439,-1.8116492
2787,10.826488,3.1476202
2788,-15.429936,26.842823
2789,33.299038,4.6667886
2790,-37.619137,9.026193
2791,27.147,12.149776
2792,24.113644,11.63324
2793,8.315802,22.360607
2794,-22.533329,4.3733525
2795,24.780533,7.1787686
2796,12.139108,-9.709901
2797,25.186392,44.29441
2798,14.479729,-2.4271572
2800,-34.767876,-18.375004
2801,-5.2611785,-19.32552
2802,12.46144,6.8658953
2803,-23.076113,-22.067675
2804,-15.46754,-6.3795257
2805,-24.890633,17.63653
2806,-11.698768,26.782982
2807,21.909506,-14.870928
2808,8.5391655,10.500326
2809,26.348738,4.0186515
2811,17.691221,-6.498006
2812,35.311283,0.6091691
2813,22.96097,44.51042
2814,23.52779,44.88801
2815,20.70986,39.60586
2816,8.116062,13.895558
2817,21.155912,42.969337
2818,-19.573174,-26.443857
2819,-15.354893,6.7710533
2820,-9.839276,28.20132
2821,23.88472,37.344913
2822,-14.563109,-2.1081822
2823,31.896612,-0.4564537
2824,28.774706,35.074585
2825,-19.339703,2.188686
2826,-12.323129,-26.958103
2827,-27.458265,-1.5075514
2828,8.441895,26.933401
2829,-28.96906,-0.090842664
2830,12.533761,-0.08576399
2831,-11.55809,5.7704577
2832,-22.485159,17.431738
2833,-18.23273,5.869121
2834,-35.30169,-15.302865
2835,-13.436934,-3.796811
2836,20.28424,42.074646
2837,25.592394,-13.570384
2838,10.262177,6.8324356
2839,0.9960659,-26.832415
2840,35.83641,3.2041867
2841,20.545876,0.4656085
2842,24.35497,-30.670504
2843,23.061043,9.404026
2844,-27.952412,7.4614587
2845,-25.610826,5.4457836
2846,-16.011724,3.5748641
2847,17.171684,1.2248557
2848,13.898483,0.15846746
2849,11.355167,-8.6815815
2850,-27.843979,-3.5605254
2851,-35.212727,10.950642
2852,-20.521555,13.983387
2853,10.846522,-9.798977
2854,-20.847256,-25.329174
2855,-21.426336,-0.22824936
2857,33.039593,1.1064585
2858,27.088705,37.231014
2859,-5.16542,-22.328962
2860,-21.796465,13.602702
2861,21.944965,-11.0852
2862,19.016386,-9.493461
2863,-33.071056,7.8567305
2864,-14.057623,0.65938234
2865,39.436962,-1.0563927
2866,10.52405,2.5495868
2867,-11.299693,-0.33857194
2868,24.904125,13.700971
2869,-0.6674861,-25.29325
2870,-25.792103,-16.034725
2871,24.02801,-14.311924
2872,-12.677436,10.040834
2873,-18.960752,7.9610395
2874,-34.06712,-18.47732
2875,28.597403,-2.7746816
2876,13.022498,23.366724
2877,13.970503,25.477125
2878,0.95790833,-22.999527
2879,-16.145727,2.065121
2880,14.599746,1.3628484
2881,13.016081,23.262297
2882,-16.26028,3.8665047
2883,24.459024,10.449306
2885,-25.318705,-8.068398
2886,-32.258514,-7.8948545
2887,-17.199936,5.56097
2889,-17.65592,3.3868897
2891,-37.077293,-15.411297
2893,-33.919758,-18.572863
2894,-36.111805,-15.900416
2895,-14.592894,27.844732
2896,-14.5885515,-23.950838
2897,3.0725212,-5.9514832
2898,25.255548,6.427032
2899,-19.275944,6.101892
2900,-29.984482,-25.079323
2901,11.104577,-9.409391
2902,-21.37333,13.7830515
2903,8.850615,9.267252
2904,7.8907294,3.2926495
2905,-26.682934,-23.604488
2906,36.651344,-7.1066594
2907,-21.724438,-24.286377
2908,12.358443,-7.2945256
2909,9.856338,-4.15195
2910,12.310106,-11.335862
2911,26.275614,-14.357342
2912,28.596859,-7.9607453
2913,-10.849539,1.5450802
2914,-30.518753,9.59218
2915,12.8293705,13.292063
2916,19.801739,2.5715868
2917,10.380171,4.963084
2918,-24.012877,-7.900513
2919,22.353548,-9.972246
2920,23.370758,-13.021642
2921,-5.2308125,-25.199352
2923,-5.662904,-11.32334
2924,8.632995,0.88378465
2925,28.342606,37.544388
2926,37.191418,-1.5344752
2927,35.934525,-1.6348584
2928,37.213818,-6.6870947
2929,11.908091,16.18179
2930,-9.288362,26.007322
2931,-33.77184,6.406606
2932,-21.027273,6.913264
2933,9.325822,-7.0372925
2934,-21.504093,-20.25863
2935,-34.86516,-14.9873905
2936,-28.396116,7.7220206
2937,32.741592,4.593024
2938,10.080211,-9.941621
2939,24.04438,42.600204
2940,9.5377,28.464457
2941,-7.230206,-19.78487
2942,3.3566823,14.779305
2943,10.542975,28.003586
2944,15.829684,12.982847
2945,13.750572,-9.3496275
2946,23.745226,43.363422
2947,-19.226494,3.4765408
2948,44.040615,-10.270253
2949,-21.28421,-24.405874
2950,-2.8418195,-24.839697
2951,12.96254,4.4226675
2952,-27.539412,-1.8107408
2953,-23.308481,-17.096947
2955,13.708313,-0.59754103
2956,-11.606061,6.12344
2957,6.640258,27.395275
2958,9.846927,2.431725
2959,9.6900215,3.7696967
2960,-24.172613,11.777092
2961,-15.734646,-2.1613555
2962,-18.629585,7.6055317
2963,23.23488,34.037178
2964,21.355839,-32.770645
2965,-0.7480696,-25.501848
2966,-31.152954,-19.617537
2967,7.9158173,10.063178
2968,28.08082,36.14391
2969,-36.724266,8.650264
2970,19.56082,-3.8025355
2972,8.939611,-6.361773
2973,-3.4223883,-15.459739
2974,-2.3445134,-28.070238
2975,-28.737368,5.352655
2976,-9.556472,6.514059
2977,7.9404078,13.789314
2978,28.04104,7.447877
2979,44.897717,-6.0347166
2980,-2.0037742,-26.139011
2981,-14.177891,29.551495
2982,7.243821,1.874893
2983,0.77171296,-22.950594
2984,20.354319,-4.861495
2985,13.324436,23.491835
2986,8.732748,-7.6284566
2987,-16.163885,6.258047
2988,30.840061,3.678389
2989,-6.931978,-22.340286
2990,12.689282,-7.670905
2991,21.826944,-8.471101
2992,18.260206,2.1835172
2993,-1.1868832,-27.731268
2994,27.09491,1.5047406
2995,-30.54879,-25.188398
2996,-32.40199,-17.674482
2997,-32.89195,-18.726479
2998,-24.710691,-15.746877
2999,-32.07135,7.3060145
3000,-7.954954,-14.671491
3001,-10.9574795,27.820187
3002,42.56267,-1.3043957
3003,26.27837,34.143528
3004,10.104184,7.505163
3005,21.038023,36.770657
3006,11.268908,21.03248
3007,-8.914759,-22.504454
3008,-25.304909,-21.995117
3009,-34.413143,-18.025105
3010,10.457709,14.498504
3011,-29.03249,-4.2746563
3012,-11.572033,26.500704
3013,-32.218647,-24.234646
3014,-30.417044,7.684682
3015,-30.389101,-19.871933
3016,20.515848,-3.6494863
3017,37.346664,-1.9047413
3018,28.305996,-14.238832
3019,16.835619,20.89381
3020,-26.452618,-15.517346
3021,-29.256922,8.345218
3022,-20.067726,10.901523
3023,-10.546962,-13.266206
3025,-21.587078,-7.1615343
3026,-0.9925949,-21.54557
3027,-17.882812,-24.500635
3028,-12.536645,27.016005
3029,-1.168387,-19.752874
3030,23.331268,38.41646
3031,-33.926304,-15.685214
3032,-31.542662,8.194188
3033,30.852247,-0.5434984
3034,-27.555162,-6.1718764
3035,-26.3485,-16.581701
3037,-28.716421,4.0011954
3038,27.429235,-0.53672385
3039,33.9153,6.1157475
3040,24.08267,38.281063
3041,-35.34769,1.6416348
3042,28.321451,-10.846005
3044,43.738903,-9.449884
3045,-10.126446,-25.21037
3046,-0.16725391,-27.419966
3047,26.468796,8.309914
3048,23.30086,-31.38122
3049,13.251966,20.642616
3050,-22.465307,5.822638
3051,38.2295,-2.852451
3052,-11.67244,-2.180087
3053,33.539764,0.37061548
3054,-24.580244,17.855837
3055,-23.28814,-14.451295
3056,15.531654,13.766785
3057,-34.652187,11.073047
3058,22.033142,-30.27167
3059,5.6334,26.811953
3060,39.25203,-3.6395028
3061,-17.56737,-0.17915615
3062,-13.123108,27.073654
3063,42.283726,-0.4688059
3065,7.752345,13.633631
3066,22.885094,43.14451
3067,-31.335218,-17.525822
3068,11.302432,7.1977377
3069,-26.501213,-22.66966
3070,-25.400194,-20.702452
3071,15.478884,24.850729
3072,23.467356,12.041031
3073,43.087673,-6.042427
3074,-17.178753,-24.470453
3075,-25.143625,-7.6304092
3076,11.788574,0.10510994
3077,-36.135635,-11.995077
3078,-28.749231,-21.543041
3079,9.048094,10.666001
3080,-6.68608,-11.912019
3081,25.500326,2.9729788
3082,27.764172,35.27173
3083,45.130417,-10.8853855
3084,-5.0755844,-25.766151
3085,-35.20593,-12.011877
3086,-28.044464,-1.18022
3087,10.766802,-8.931278
3088,8.09527,-6.6106343
3089,-24.49311,-16.751738
3090,-17.572927,-23.668827
3091,8.469262,9.362216
3092,22.477467,-12.923284
3093,-19.782581,-23.145674
3094,28.447638,8.458868
3095,21.940216,38.62598
3096,22.454693,-10.359801
3097,-17.712223,-25.18987
3098,24.959505,9.191897
3099,10.025773,22.38374
